,daily,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,30min_0,30min_1,30min_2,30min_3,30min_4,30min_5,30min_6,30min_7,30min_8,30min_9,30min_10,30min_11
2019-11-15,0.1973764117530573,0.0579747053975771,0.0136163398000755,0.0262466921837795,0.0603492574678096,0.0164855598371694,0.022703857066646,0.0328289854457969,0.0251457199517803,0.0097809168719497,0.0038354229281258,0.0238596234430335,0.0023870687407461,0.0526356533107106,0.007713604157099,0.0092573672349447,0.0072281926022247,0.0034380307389245,0.0192658263277215
2019-11-16,0.2372647782849037,0.1117587022155824,0.038304876607701,0.0163812059158714,0.024010996728726,0.024257216926995,0.0225517798900279,0.1023370858183011,0.0094216163972813,0.011720335531661,0.02658454107604,0.0065993838368888,0.0097818220789826,0.0142997819124286,0.0097112148162974,0.0108056274405884,0.0134515894864066,0.0116085587916058,0.0109432210984221
2019-11-17,0.1422683302328223,0.0519270351569281,0.0387959772941399,0.0028466880149875,0.0167592698000839,0.0127554199591039,0.0191839400075789,0.0276326146969224,0.0242944204600057,0.0240227645932874,0.0147732127008525,0.0022610097888934,0.0005856782260942,0.002629450809637,0.0141298189904469,0.0111826249906704,0.0015727949684335,0.0029096258835933,0.0162743141239856
2019-11-18,0.2203348126311841,0.090535714851038,0.0117042964477005,0.0237648648853066,0.0265139337845328,0.0449936647998366,0.0228223378627696,0.0155335986254658,0.0750021162255722,0.0038229670787441,0.0078813293689564,0.016083068017469,0.0076817968678376,0.0167746571163883,0.0097392766681445,0.0347557480177091,0.0102379167821275,0.0077038375461252,0.0151185003166444
2019-11-19,0.2610089783427163,0.1162566747555347,0.0354816171606576,0.0149663720782018,0.0254431202887479,0.0280066351275197,0.0408545589320544,0.097803737210116,0.0184529375454188,0.0167013790912037,0.0187802380694539,0.0014093514519039,0.0135570206262979,0.019217007740657,0.006226112548091,0.0239476225291808,0.0040590125983389,0.0128994044727178,0.0279551544593366
2019-11-20,0.8890967586467776,0.7721708341659003,0.0495789742148922,0.019213553754626,0.0292618063902535,0.0087163765355266,0.010155213585579,0.7478028775059032,0.024367956659997,0.0400406566770058,0.0095383175378864,0.0113080252852918,0.0079055284693342,0.021993626180551,0.0072681802097025,0.0064850058722424,0.0022313706632842,0.0072997051012769,0.0028555084843021
2019-11-21,1.2397017436969038,0.7319218450705239,0.2182723751725533,0.079375546268103,0.0627905456807249,0.0599678130949531,0.0873736184100455,0.6971535191692739,0.03476832590125,0.1214100681612932,0.0968623070112601,0.026471693977117,0.052903852290986,0.0258315232481398,0.0369590224325851,0.0398708508913334,0.0200969622036197,0.0468233221227937,0.0405502962872518
2019-11-22,0.90088931086665,0.6370587389263587,0.1223777339033549,0.0527834578520996,0.0274676591145398,0.0246182554360017,0.0365834656342953,0.5246528758447239,0.1124058630816348,0.0672529637077049,0.05512477019565,0.0106091944163604,0.0421742634357392,0.0179758134703607,0.0094918456441792,0.0147947931665053,0.0098234622694964,0.0145223157412745,0.0220611498930209
2019-11-23,0.278891938941407,0.1493452313783962,0.0615088865645832,0.0239666060970482,0.0241799964886337,0.0038413626205747,0.0160498557921709,0.091433694498416,0.0579115368799803,0.0173893024310258,0.0441195841335574,0.019172553750057,0.0047940523469912,0.0076392847687963,0.0165407117198374,0.0017340072816035,0.0021073553389712,0.0010811152917016,0.0149687405004693
2019-11-24,0.1901920405444071,0.0406516811046602,0.1056746008065313,0.0125595973995383,0.0096279344475044,0.0155249070625832,0.0061533197235896,0.0213523615765089,0.0192993195281513,0.0201972991016274,0.0854773017049039,0.0090219923007434,0.0035376050987949,0.0055363338673403,0.0040916005801641,0.0089037573571644,0.0066211497054188,0.0024545852243658,0.0036987344992239
2019-11-25,0.2533471192461675,0.0950627269382125,0.0301273718269697,0.0809740958850147,0.0183906257354878,0.0173542678331862,0.0114380310272965,0.0820347810511021,0.0130279458871104,0.0064616482526573,0.0236657235743125,0.0121209140817293,0.0688531818032854,0.0172036534933369,0.0011869722421509,0.0038843146544018,0.0134699531787844,0.003578899127268,0.0078591319000285
2019-11-26,0.1506817682312359,0.0663581574172414,0.038989394849546,0.0179741116386168,0.0135059027648631,0.0104322475433067,0.0034219540176618,0.0237412407709073,0.0426169166463341,0.0294758181052557,0.0095135767442903,0.0076844516992911,0.0102896599393257,0.0106236779361328,0.0028822248287304,0.0051511860882324,0.0052810614550743,0.0017217310376021,0.0017002229800597
2019-11-27,0.1835290811556575,0.1013624376175026,0.0363832437104998,0.0098234622591323,0.0089019382172388,0.0023382143046533,0.0247197850466307,0.0779567167927451,0.0234057208247575,0.0168722486746301,0.0195109950358697,0.0080293135129911,0.0017941487461412,0.0061808514847682,0.0027210867324706,0.0022268445569448,0.0001113697477085,0.0037847305266546,0.0209350545199761
2019-11-28,0.2348847217292392,0.0482515995632081,0.0444066928299521,0.0179153359832438,0.0587465434858167,0.0465172342119967,0.0190473156550218,0.0218472670672777,0.0264043324959304,0.0108300684166942,0.0335766244132579,0.0083670610154994,0.0095482749677444,0.0503972943200352,0.0083492491657815,0.0438505335369923,0.0026667006750044,0.0063378628485439,0.0127094528064779
2019-11-29,0.0819677649549353,0.0160033295914034,0.0295742598355714,0.0362924116219265,9.776390603405473e-05,0.0,0.0,0.0108771399254689,0.0051261896659345,0.0233971653905218,0.0061770944450496,0.0072906528758178,0.0290017587461087,9.776390603405473e-05,0.0,0.0,0.0,0.0,0.0
2019-11-30,0.2460727378154132,0.1578491429610904,0.0221630416118734,0.0193553270218502,0.024220781776286,0.0058296255982962,0.0166548188460168,0.1488403799330064,0.0090087630280841,0.0114637233721839,0.0106993182396895,0.0066996534046125,0.0126556736172378,0.0218038407277326,0.0024169410485534,0.0002444097686006,0.0055852158296956,0.0120237063408049,0.0046311125052119
2019-12-01,0.2923548097183696,0.1462784847797112,0.0509449532445403,0.0234547649893464,0.0119109809480992,0.0359269339342531,0.0238386918224194,0.1253006675903973,0.020977817189314,0.0075821341569276,0.0433628190876127,0.0146673017881474,0.008787463201199,0.0035702712785372,0.008340709669562,0.012025539966597,0.0239013939676561,0.0092455573519635,0.0145931344704559
2019-12-02,0.335114644121485,0.1989468925688385,0.0483910543655233,0.0206597962644657,0.014959833106044,0.0208379785867265,0.0313190892298868,0.1486989032915722,0.0502479892772663,0.0083440611572525,0.0400469932082708,0.006510352067247,0.0141494441972188,0.0091680819780817,0.0057917511279623,0.0195455397297153,0.0012924388570113,0.0010665911977714,0.0302524980321154
2019-12-03,0.2791582184700426,0.1855070144284347,0.0183161969752973,0.0061720976380922,0.013214421481994,0.0196349118716235,0.0363135760746007,0.1701019572457071,0.0154050571827276,0.0034081323701568,0.0149080646051406,0.0039319832556441,0.0022401143824482,0.009876870310267,0.003337551171727,0.0124076244862104,0.0072272873854131,0.0034434620697103,0.0328701140048904
2019-12-04,0.4898306896395431,0.2942462295170674,0.095327392661949,0.0321487738631435,0.0318936643703978,0.0164115272236928,0.0198031020032926,0.2428611982038586,0.0513850313132088,0.0286428084357741,0.0666845842261749,0.0222656962568722,0.0098830776062713,0.0292467970996761,0.0026468672707217,0.0091137687086331,0.0072977585150597,0.0086896992909557,0.0111134027123369
2019-12-05,0.2239536994502226,0.0562545573982227,0.0261724325225625,0.066322193728519,0.0234327000408999,0.0383116838661339,0.0134601318938846,0.0512391501727168,0.0050154072255059,0.0191732656390871,0.0069991668834754,0.0064906823234235,0.0598315114050955,0.0044167148063407,0.0190159852345592,0.0137702274246706,0.0245414564414633,0.0012256465596084,0.0122344853342762
2019-12-06,0.4959231223527939,0.4069263706831701,0.0213191196604897,0.0178376962416089,0.0115699152596416,0.0200542509611265,0.018215769546757,0.3530654271502026,0.0538609435329675,0.0161265055825022,0.0051926140779875,0.0099662797600354,0.0078714164815735,0.0063872419617415,0.0051826732979001,0.0094070604384177,0.0106471905227089,0.0156739079517146,0.0025418615950424
2019-12-07,0.1879917384914924,0.0671501189443484,0.0627262195766919,0.0120620486366423,0.0089729003335055,0.0089319032236174,0.0281485477766869,0.0431943407447634,0.023955778199585,0.0220128473004716,0.0407133722762203,0.006932848573772,0.0051292000628703,0.005438879917096,0.0035340204164095,0.0068330801376061,0.0020988230860113,0.0024169410462097,0.0257316067304772
2019-12-08,0.4767499241694901,0.2227632102481878,0.036218949661171,0.0324263125666081,0.0207820721196244,0.0239668059830897,0.140592573590809,0.1481159407625266,0.0746472694856612,0.0112091302297437,0.0250098194314273,0.0224458689879051,0.009980443578703,0.0130922166186032,0.0076898555010212,0.0069192065198175,0.0170475994632723,0.0020520644194209,0.1385405091713881
2019-12-09,0.3605402368129631,0.1815367135895875,0.091816603094051,0.0155743336105934,0.0447592729241392,0.0183471642291526,0.0085061493654393,0.1157271202994533,0.0658095932901342,0.0861843157605983,0.0056322873334527,0.0101764986096585,0.005397835000935,0.0211274422907874,0.0236318306333518,0.0117904083408456,0.006556755888307,0.0060213167163524,0.0024848326490869
2019-12-10,0.2528725065824441,0.0612372607783842,0.0725656322172585,0.0245357090024624,0.0091928937419126,0.0320330684717433,0.0533079423706829,0.0507837644436422,0.010453496334742,0.0609358814718404,0.0116297507454182,0.0202496306678722,0.0042860783345903,0.0086216990602362,0.0005711946816764,0.0227047623045869,0.0093283061671564,0.0294115560775771,0.0238963862931058
2019-12-11,0.3079567039836342,0.1903942322116086,0.041704019010131,0.0347347472454246,0.0054883571398684,0.0243902844890187,0.0112450638875828,0.1386237895196013,0.0517704426920073,0.0110251617182525,0.0306788572918785,0.014778137088198,0.0199566101572266,0.0049207833422823,0.0005675737975861,0.0037105023777181,0.0206797821113006,0.0053350749134666,0.0059099889741163
2019-12-12,0.5253685214247392,0.2179062395667272,0.0248388263710989,0.0437996658763935,0.1486898206269719,0.0656314370482166,0.0245025319353312,0.1684539735568498,0.0494522660098774,0.0170773497615034,0.0077614766095955,0.024458176076147,0.0193414898002465,0.0211483304701828,0.1275414901567891,0.0290691477881886,0.036562289260028,0.0137331133315443,0.0107694186037869
2019-12-13,0.3054643326930527,0.1155859057588852,0.0307137438170962,0.0141707697722361,0.0602271742456414,0.0349949527633134,0.0497717863358804,0.0823135892332841,0.0332723165256011,0.0235646299039125,0.0071491139131837,0.0059237686234986,0.0082470011487375,0.0165158362434282,0.0437113380022132,0.0229057214345133,0.0120892313288001,0.0083398044307419,0.0414319819051385
2019-12-14,0.2956895433780037,0.1003728582736284,0.033170931727309,0.093453243335426,0.0520871253345918,0.0084769433040851,0.0081284414029633,0.0974888259038557,0.0028840323697727,0.005821478603673,0.027349453123636,0.0433157475598689,0.0501374957755571,0.0141112786086433,0.0379758467259485,0.001500402241571,0.0069765410625141,0.0035557095269003,0.0045727318760631
2019-12-15,0.5841472389541759,0.3765687073131414,0.0425291102229638,0.0687895820065165,0.0137569699010329,0.0214782401967507,0.0610246293137705,0.3377538304345867,0.0388148768785547,0.0104245292471878,0.032104580975776,0.0542589686445972,0.0145306133619193,0.0109028069376621,0.0028541629633708,0.0159148861970487,0.005563353999702,0.0132678657618673,0.0477567635519032
2019-12-16,0.2782768098795725,0.1258312011334476,0.0444239557675432,0.044031873261566,0.0190983951263523,0.015689296709574,0.0292020878810893,0.1161417116347652,0.0096894894986824,0.0082918277040943,0.0361321280634489,0.0086150641575818,0.0354168091039842,0.010788428230869,0.0083099668954834,0.0136643165133571,0.0020249801962169,0.0172857538145856,0.0119163340665037
2019-12-17,0.3510950220762334,0.1534368116486996,0.0799717800943953,0.0197668120488707,0.0184021234871927,0.0546314390205205,0.0248860557765546,0.1439645752798113,0.0094722363688884,0.0228523119287603,0.057119468165635,0.013051879951823,0.0067149320970477,0.0007423597331502,0.0176597637540425,0.0408412967294705,0.01379014229105,0.0157857701454849,0.0091002856310697
2019-12-18,0.1682178498097608,0.0270605422951134,0.0092253455713424,0.0214775174745111,0.0227809848242969,0.0437671503540048,0.0439063092904922,0.0226566881522283,0.0044038541428851,0.0039304871051438,0.0052948584661986,0.0023327464093599,0.0191447710651512,0.0147569187062594,0.0080240661180375,0.0180517434363242,0.0257154069176806,0.0129392342044131,0.0309670750860791
