time,close,time,RM,r,rv
2019-10-06 14:30:00,54.6633935584,2019-10-06 14:30:00,0.0,0.0,0.0
2019-10-06 15:00:00,54.6633935584,2019-10-06 15:00:00,0.0,0.0,0.0
2019-10-06 15:30:00,54.6633935584,2019-10-06 15:30:00,0.0,0.0,0.0
2019-10-07 10:00:00,54.1640716131,2019-10-07 10:00:00,0.377719908766503,-0.49932194530000373,0.24932240505817993
2019-10-07 10:30:00,54.4260920398,2019-10-07 10:30:00,0.027656323155795103,0.2620204266999977,0.06865470400804886
2019-10-07 11:00:00,54.66833734,2019-10-07 11:00:00,0.07496590739001695,0.242245300200004,0.05868278546899006
2019-10-07 11:30:00,54.8067632259,2019-10-07 11:30:00,0.05648989902421991,0.1384258858999985,0.0191617258871994
2019-10-07 12:00:00,55.1379965955,2019-10-07 12:00:00,0.0047581853102840145,0.3312333695999996,0.10971554513656995
2019-10-07 12:30:00,54.9353015484,2019-10-07 12:30:00,0.024397526258663642,-0.20269504710000064,0.041085282118871476
2019-10-07 13:00:00,55.0391209628,2019-10-07 13:00:00,0.04934180622311482,0.1038194144000002,0.01077847080635897
2019-10-07 13:30:00,54.8562010422,2019-10-07 13:30:00,0.09567827747977004,-0.18291992059999984,0.03345969735231025
2019-10-07 14:00:00,55.1577717221,2019-10-07 14:00:00,0.04336169805353254,0.30157067990000286,0.09094487497534999
2019-10-07 14:30:00,54.8166507891,2019-10-07 14:30:00,0.01694574398556568,-0.3411209329999991,0.11636349093078989
2019-10-07 15:00:00,54.8265383524,2019-10-07 15:00:00,0.04357011477927407,0.009887563299997737,9.776390801146214e-05
2019-10-07 15:30:00,54.7771005361,2019-10-07 15:30:00,0.00854347924508686,-0.049437816299999326,0.002444097680512479
2019-10-08 10:00:00,54.4211482582,2019-10-08 10:00:00,0.5428902200750977,-0.35595227790000195,0.12670202414220022
2019-10-08 10:30:00,54.2827223724,2019-10-08 10:30:00,0.06839128461130588,-0.1384258857999967,0.01916172585951373
2019-10-08 11:00:00,54.2530596825,2019-10-08 11:00:00,0.022337242430662617,-0.029662689900000316,0.0008798751721035808
2019-10-08 11:30:00,54.0948586702,2019-10-08 11:30:00,0.028613142125768817,-0.1582010123000046,0.02502756029274621
2019-10-08 12:00:00,54.1344089233,2019-10-08 12:00:00,0.0223797878148794,0.039550253100003374,0.0015642225202743265
2019-10-08 12:30:00,54.0849711069,2019-10-08 12:30:00,0.024048656817776928,-0.04943781640000111,0.002444097690400219
2019-10-08 13:00:00,54.0503646354,2019-10-08 13:00:00,0.04900376324710186,-0.03460647149999829,0.001197607869680194
2019-10-08 13:30:00,53.9762079109,2019-10-08 13:30:00,0.023672443926426517,-0.07415672449999988,0.005499219788568883
2019-10-08 14:00:00,54.1344089233,2019-10-08 14:00:00,0.004412954157875905,0.15820101239999929,0.025027560324384728
2019-10-08 14:30:00,54.2580034642,2019-10-08 14:30:00,0.05617034864665378,0.123594540900001,0.015275610540282019
2019-10-08 15:00:00,54.1739591764,2019-10-08 15:00:00,0.13196106623536075,-0.08404428780000472,0.007063442311810023
2019-10-08 15:30:00,53.9663203476,2019-10-08 15:30:00,0.07463473687149935,-0.2076388287999933,0.04311388322543292
2019-10-09 10:00:00,53.5609302534,2019-10-09 10:00:00,0.042179694767514285,-0.40539009420000127,0.1643411284754859
2019-10-09 10:30:00,53.7487939556,2019-10-09 10:30:00,0.10083532357389431,0.18786370219999782,0.03529277060428947
2019-10-09 11:00:00,53.8130631169,2019-10-09 11:00:00,0.04988403379772049,0.06426916129999682,0.00413052509420501
2019-10-09 11:30:00,53.6004805065,2019-10-09 11:30:00,0.012549989018769685,-0.21258261039999837,0.0451913662444775
2019-10-09 12:00:00,53.7240750474,2019-10-09 12:00:00,0.00691136513171326,0.123594540900001,0.015275610540282019
2019-10-09 12:30:00,53.6647496678,2019-10-09 12:30:00,0.04084630369259244,-0.05932537959999706,0.0035195006646837478
2019-10-09 13:00:00,53.2959435577,2019-10-09 13:00:00,0.11832115883214575,-0.3688061101000031,0.1360179468470956
2019-10-09 13:30:00,52.9182386406,2019-10-09 13:30:00,0.04990987387445531,-0.3777049170999973,0.14266100440151586
2019-10-09 14:00:00,52.6413868689,2019-10-09 14:00:00,0.0444455087235156,-0.2768517717000023,0.0766469034934302
2019-10-09 14:30:00,52.9380137672,2019-10-09 14:30:00,0.005845240305472708,0.2966268982999978,0.08798751679507723
2019-10-09 15:00:00,52.9726202386,2019-10-09 15:00:00,0.017998516410517452,0.03460647140000361,0.001197607862759268
2019-10-09 15:30:00,53.0665520897,2019-10-09 15:30:00,0.06739735157116786,0.09393185109999536,0.008823192651071699
2019-10-10 10:00:00,51.810831554,2019-10-10 10:00:00,1.1580167734660245,-1.255720535699993,1.5768340637786773
2019-10-10 10:30:00,51.8306066805,2019-10-10 10:30:00,0.07656636158442272,0.01977512649999369,0.00039105562809075266
2019-10-10 11:00:00,52.1025146705,2019-10-10 11:00:00,0.036375684374120636,0.27190799000000254,0.07393395502584148
2019-10-10 11:30:00,52.2656594645,2019-10-10 11:30:00,0.1639238214848716,0.16314479399999726,0.026616223809301544
2019-10-10 12:00:00,52.7550938466,2019-10-10 12:00:00,0.021571737996792427,0.4894343821000007,0.23954601438160947
2019-10-10 12:30:00,52.5771177077,2019-10-10 12:30:00,0.007287031993997495,-0.17797613890000008,0.031675506017752125
2019-10-10 13:00:00,52.6067803975,2019-10-10 13:00:00,0.008011209091917833,0.029662689800005637,0.0008798751661713585
2019-10-10 13:30:00,52.517792328,2019-10-10 13:30:00,0.010603763074184777,-0.08898806950000449,0.007918876513337628
2019-10-10 14:00:00,52.6413868689,2019-10-10 14:00:00,0.025433099492428023,0.123594540900001,0.015275610540282019
2019-10-10 14:30:00,52.572173926,2019-10-10 14:30:00,0.003108530173034711,-0.0692129429000019,0.004790431464878924
2019-10-10 15:00:00,52.6413868689,2019-10-10 15:00:00,0.015584415585108296,0.0692129429000019,0.004790431464878924
2019-10-10 15:30:00,52.8721625958,2019-10-10 15:30:00,0.09106590087006472,0.23077572689999926,0.05325743612622304
2019-10-11 10:00:00,54.4409233847,2019-10-11 10:00:00,1.6017421350350403,1.5687607889000006,2.461010412790152
2019-10-11 10:30:00,54.5694617073,2019-10-11 10:30:00,0.16904678920383873,0.12853832260000075,0.016522100376821863
2019-10-11 11:00:00,54.2629472458,2019-10-11 11:00:00,0.05713576216260916,-0.30651446150000083,0.09395111510863549
2019-10-11 11:30:00,54.5101363277,2019-10-11 11:30:00,0.03947579854299995,0.24718908190000377,0.06110244221056677
2019-10-11 12:00:00,54.3519353153,2019-10-11 12:00:00,0.029872305078742372,-0.1582010124000064,0.025027560324386976
2019-10-11 12:30:00,54.2975537173,2019-10-11 12:30:00,0.032700216611292424,-0.05438159799999909,0.0029573582010335047
2019-10-11 13:00:00,54.4112606949,2019-10-11 13:00:00,0.01702902431883664,0.11370697760000326,0.012929276754927643
2019-10-11 13:30:00,54.4290583088,2019-10-11 13:30:00,0.026007046044485994,0.017797613900000897,0.00031675506053350513
2019-10-11 14:00:00,54.5892368339,2019-10-11 14:00:00,0.015434929501962236,0.16017852510000097,0.02565715990321164
2019-10-11 14:30:00,54.5694617073,2019-10-11 14:30:00,0.018562469321524888,-0.01977512660000258,0.0003910556320461296
2019-10-11 15:00:00,54.5991243971,2019-10-11 15:00:00,0.010138228737352834,0.02966268979999853,0.0008798751661709369
2019-10-11 15:30:00,54.5546303624,2019-10-11 15:30:00,0.07749646456296659,-0.04449403470000135,0.0019797191238849245
2019-10-12 10:00:00,54.5546303624,2019-10-12 10:00:00,0.0,0.0,0.0
2019-10-12 10:30:00,54.5546303624,2019-10-12 10:30:00,0.0,0.0,0.0
2019-10-12 11:00:00,54.5546303624,2019-10-12 11:00:00,0.0,0.0,0.0
2019-10-12 11:30:00,54.5546303624,2019-10-12 11:30:00,0.0,0.0,0.0
2019-10-12 12:00:00,54.5546303624,2019-10-12 12:00:00,0.0,0.0,0.0
2019-10-12 12:30:00,54.5546303624,2019-10-12 12:30:00,0.0,0.0,0.0
2019-10-12 13:00:00,54.5546303624,2019-10-12 13:00:00,0.0,0.0,0.0
2019-10-12 13:30:00,54.5546303624,2019-10-12 13:30:00,0.0,0.0,0.0
2019-10-12 14:00:00,54.5546303624,2019-10-12 14:00:00,0.0,0.0,0.0
2019-10-12 14:30:00,54.5546303624,2019-10-12 14:30:00,0.0,0.0,0.0
2019-10-12 15:00:00,54.5546303624,2019-10-12 15:00:00,0.0,0.0,0.0
2019-10-12 15:30:00,54.5546303624,2019-10-12 15:30:00,0.0,0.0,0.0
2019-10-13 10:00:00,54.5546303624,2019-10-13 10:00:00,0.0,0.0,0.0
2019-10-13 10:30:00,54.5546303624,2019-10-13 10:30:00,0.0,0.0,0.0
2019-10-13 11:00:00,54.5546303624,2019-10-13 11:00:00,0.0,0.0,0.0
2019-10-13 11:30:00,54.5546303624,2019-10-13 11:30:00,0.0,0.0,0.0
2019-10-13 12:00:00,54.5546303624,2019-10-13 12:00:00,0.0,0.0,0.0
2019-10-13 12:30:00,54.5546303624,2019-10-13 12:30:00,0.0,0.0,0.0
2019-10-13 13:00:00,54.5546303624,2019-10-13 13:00:00,0.0,0.0,0.0
2019-10-13 13:30:00,54.5546303624,2019-10-13 13:30:00,0.0,0.0,0.0
2019-10-13 14:00:00,54.5546303624,2019-10-13 14:00:00,0.0,0.0,0.0
2019-10-13 14:30:00,54.5546303624,2019-10-13 14:30:00,0.0,0.0,0.0
2019-10-13 15:00:00,54.5546303624,2019-10-13 15:00:00,0.0,0.0,0.0
2019-10-13 15:30:00,54.5546303624,2019-10-13 15:30:00,0.0,0.0,0.0
2019-10-14 10:00:00,53.798231772,2019-10-14 10:00:00,0.39419347913680847,-0.7563985903999964,0.5721388275591015
2019-10-14 10:30:00,53.4719421839,2019-10-14 10:30:00,0.06007048981844912,-0.3262895881000034,0.10646489530246989
2019-10-14 11:00:00,53.7636253005,2019-10-14 11:00:00,0.01291931932367862,0.2916831166000051,0.08507904050949218
2019-10-14 11:30:00,53.7389063923,2019-10-14 11:30:00,0.02369869536266866,-0.024718908200000556,0.0006110244226000547
2019-10-14 12:00:00,53.9168825312,2019-10-14 12:00:00,0.019581748568642532,0.17797613890000008,0.031675506017752125
2019-10-14 12:30:00,53.8130631169,2019-10-14 12:30:00,0.011303499185416382,-0.10381941430000552,0.01077847078559619
2019-10-14 13:00:00,53.9119387496,2019-10-14 13:00:00,0.0010201844761595718,0.09887563270000044,0.009776390741825396
2019-10-14 13:30:00,54.015758164,2019-10-14 13:30:00,0.02202856193778243,0.1038194144000002,0.01077847080635897
2019-10-14 14:00:00,54.0948586702,2019-10-14 14:00:00,0.0054965041272226995,0.07910050619999964,0.006256890081096182
2019-10-14 14:30:00,54.2036218662,2019-10-14 14:30:00,0.00791706606920517,0.10876319600000528,0.011829432804135565
2019-10-14 15:00:00,54.2678910275,2019-10-14 15:00:00,0.014784980562060858,0.06426916129999682,0.00413052509420501
2019-10-14 15:30:00,54.5150801093,2019-10-14 15:30:00,0.02142840016038624,0.247189081800002,0.061102442161128076
2019-10-15 10:00:00,53.906994968,2019-10-15 10:00:00,0.49913815580214005,-0.6080851413000019,0.3697675390698433
2019-10-15 10:30:00,53.6499183229,2019-10-15 10:30:00,0.0692247675620478,-0.2570766450999997,0.0660884014558712
2019-10-15 11:00:00,54.0207019456,2019-10-15 11:00:00,0.03747676706188138,0.370783622700003,0.13748049486253816
2019-10-15 11:30:00,54.0849711069,2019-10-15 11:30:00,0.01955911806006769,0.06426916129999682,0.00413052509420501
2019-10-15 12:00:00,54.0058706007,2019-10-15 12:00:00,0.03969033599257012,-0.07910050619999964,0.006256890081096182
2019-10-15 12:30:00,54.1937343029,2019-10-15 12:30:00,0.07827630193340886,0.18786370219999782,0.03529277060428947
2019-10-15 13:00:00,54.5991243971,2019-10-15 13:00:00,0.014074381797680802,0.40539009420000127,0.1643411284754859
2019-10-15 13:30:00,54.8438415882,2019-10-15 13:30:00,0.015009475470362056,0.24471719110000123,0.05988650361987452
2019-10-15 14:00:00,54.737550283,2019-10-15 14:00:00,0.01374397598410888,-0.10629130520000274,0.011297841561120129
2019-10-15 14:30:00,54.8042913351,2019-10-15 14:30:00,0.04649941110853802,0.06674105209999937,0.004454368035414829
2019-10-15 15:00:00,54.559574144,2019-10-15 15:00:00,0.011470188825560685,-0.24471719109999412,0.059886503619871044
2019-10-15 15:30:00,54.7523816279,2019-10-15 15:30:00,0.010142062536358803,0.19280748389999758,0.037174725847847825
2019-10-16 10:00:00,54.955076675,2019-10-16 10:00:00,0.06321356322279005,0.20269504710000064,0.041085282118871476
2019-10-16 10:30:00,54.9946269281,2019-10-16 10:30:00,0.1268694900913976,0.03955025309999627,0.0015642225202737645
2019-10-16 11:00:00,54.7968756626,2019-10-16 11:00:00,0.04412773113715181,-0.19775126549999555,0.03910556300684973
2019-10-16 11:30:00,54.6980000299,2019-10-16 11:30:00,0.024267174388308638,-0.09887563270000044,0.009776390741825396
2019-10-16 12:00:00,54.8265383524,2019-10-16 12:00:00,0.041980546064911854,0.12853832249999897,0.01652210035111374
2019-10-16 12:30:00,55.0242896179,2019-10-16 12:30:00,0.010294177373135972,0.19775126550000266,0.03910556300685254
2019-10-16 13:00:00,54.9353015484,2019-10-16 13:00:00,0.006485005854004913,-0.08898806950000449,0.007918876513337628
2019-10-16 13:30:00,54.8858637321,2019-10-16 13:30:00,0.007650930982914748,-0.049437816299999326,0.002444097680512479
2019-10-16 14:00:00,54.8858637321,2019-10-16 14:00:00,0.006697792259629361,0.0,0.0
2019-10-16 14:30:00,54.8166507891,2019-10-16 14:30:00,0.011785982185309707,-0.06921294299999659,0.004790431478720776
2019-10-16 15:00:00,54.955076675,2019-10-16 15:00:00,0.015064693963872708,0.1384258858999985,0.0191617258871994
2019-10-16 15:30:00,55.0045144913,2019-10-16 15:30:00,0.01165563029920883,0.049437816299999326,0.002444097680512479
2019-10-17 10:00:00,55.5483304714,2019-10-17 10:00:00,0.23025934838790094,0.5438159800999998,0.29573582021212336
2019-10-17 10:30:00,55.3703543325,2019-10-17 10:30:00,0.05010943389664887,-0.17797613890000008,0.031675506017752125
2019-10-17 11:00:00,55.5878807245,2019-10-17 11:00:00,0.048023761536774554,0.21752639200000345,0.04731773121653917
2019-10-17 11:30:00,55.281366263,2019-10-17 11:30:00,0.023805432910542136,-0.30651446150000083,0.09395111510863549
2019-10-17 12:00:00,55.172603067,2019-10-17 12:00:00,0.008392307280153471,-0.10876319600000528,0.011829432804135565
2019-10-17 12:30:00,55.1528279405,2019-10-17 12:30:00,0.004977812295873813,-0.01977512649999369,0.00039105562809075266
2019-10-17 13:00:00,55.1923781935,2019-10-17 13:00:00,0.008541668795716642,0.039550252999994484,0.0015642225123635727
2019-10-17 13:30:00,55.1923781935,2019-10-17 13:30:00,0.0068778719371789246,0.0,0.0
2019-10-17 14:00:00,55.2319284466,2019-10-17 14:00:00,0.03885210099905839,0.039550253100003374,0.0015642225202743265
2019-10-17 14:30:00,55.0539523077,2019-10-17 14:30:00,0.003345698174882189,-0.17797613890000008,0.031675506017752125
2019-10-17 15:00:00,55.063839871,2019-10-17 15:00:00,0.005961412793206771,0.009887563299997737,9.776390801146214e-05
2019-10-17 15:30:00,55.063839871,2019-10-17 15:30:00,0.012922152321116853,0.0,0.0
2019-10-18 10:00:00,54.5101363277,2019-10-18 10:00:00,0.7005813661024671,-0.5537035432999957,0.30658761386297023
2019-10-18 10:30:00,53.7586815189,2019-10-18 10:30:00,0.045638856638680066,-0.7514548088000055,0.5646843296686528
2019-10-18 11:00:00,53.5362113452,2019-10-18 11:00:00,0.03998239661454166,-0.2224701736999961,0.04949297818610644
2019-10-18 11:30:00,53.2840784817,2019-10-18 11:30:00,0.030444404959946908,-0.25213286350000175,0.06357098085671051
2019-10-18 12:00:00,53.076439653,2019-10-18 12:00:00,0.033645267727417556,-0.2076388286999986,0.04311388318390737
2019-10-18 12:30:00,52.8935197324,2019-10-18 12:30:00,0.09411767584541826,-0.18291992059999984,0.03345969735231025
2019-10-18 13:00:00,53.4323919308,2019-10-18 13:00:00,0.05884300963876262,0.5388721984,0.29038324620844896
2019-10-18 13:30:00,53.7784566454,2019-10-18 13:30:00,0.053697731404238926,0.3460647145999971,0.11976078669117744
2019-10-18 14:00:00,54.1640716131,2019-10-18 14:00:00,0.020566629430083642,0.3856149677000005,0.1486989033142724
2019-10-18 14:30:00,54.2827223724,2019-10-18 14:30:00,0.04017643987064046,0.11865075930000302,0.014078002682467252
2019-10-18 15:00:00,53.9959830374,2019-10-18 15:00:00,0.03850721168936998,-0.28673933500000004,0.08221944623624225
2019-10-18 15:30:00,54.0553084171,2019-10-18 15:30:00,0.00827643894557538,0.05932537969999885,0.0035195006765490356
2019-10-19 10:00:00,54.0553084171,2019-10-19 10:00:00,0.0,0.0,0.0
2019-10-19 10:30:00,54.0553084171,2019-10-19 10:30:00,0.0,0.0,0.0
2019-10-19 11:00:00,54.0553084171,2019-10-19 11:00:00,0.0,0.0,0.0
2019-10-19 11:30:00,54.0553084171,2019-10-19 11:30:00,0.0,0.0,0.0
2019-10-19 12:00:00,54.0553084171,2019-10-19 12:00:00,0.0,0.0,0.0
2019-10-19 12:30:00,54.0553084171,2019-10-19 12:30:00,0.0,0.0,0.0
2019-10-19 13:00:00,54.0553084171,2019-10-19 13:00:00,0.0,0.0,0.0
2019-10-19 13:30:00,54.0553084171,2019-10-19 13:30:00,0.0,0.0,0.0
2019-10-19 14:00:00,54.0553084171,2019-10-19 14:00:00,0.0,0.0,0.0
2019-10-19 14:30:00,54.0553084171,2019-10-19 14:30:00,0.0,0.0,0.0
2019-10-19 15:00:00,54.0553084171,2019-10-19 15:00:00,0.0,0.0,0.0
2019-10-19 15:30:00,54.0553084171,2019-10-19 15:30:00,0.0,0.0,0.0
2019-10-20 10:00:00,54.0553084171,2019-10-20 10:00:00,0.0,0.0,0.0
2019-10-20 10:30:00,54.0553084171,2019-10-20 10:30:00,0.0,0.0,0.0
2019-10-20 11:00:00,54.0553084171,2019-10-20 11:00:00,0.0,0.0,0.0
2019-10-20 11:30:00,54.0553084171,2019-10-20 11:30:00,0.0,0.0,0.0
2019-10-20 12:00:00,54.0553084171,2019-10-20 12:00:00,0.0,0.0,0.0
2019-10-20 12:30:00,54.0553084171,2019-10-20 12:30:00,0.0,0.0,0.0
2019-10-20 13:00:00,54.0553084171,2019-10-20 13:00:00,0.0,0.0,0.0
2019-10-20 13:30:00,54.0553084171,2019-10-20 13:30:00,0.0,0.0,0.0
2019-10-20 14:00:00,54.0553084171,2019-10-20 14:00:00,0.0,0.0,0.0
